id,parent,tipo,sku,nombre,old_stock,new_stock,new_status,old_status,manage,tipo_cambio
19837,19835,variation,748927028669,GOLD STANDARD WEY DOUBLE RICH CHOCOLATE 5 LBS,385,384,instock,instock,True,stock+/-
19747,19744,variation,810121056899,ISOJECT BIRTHDAY CAKE 1.71 LBS ISOJET EVOGEN,4,4,outofstock,instock,True,solo_status
18189,18186,variation,703556204846,PROLIVE BIO5 CARAMEL PEANUT BUTTER DE 5 LBS IMPULSE,46,44,instock,instock,True,stock+/-
18939,18933,variation,7503013595868,WHEY PRO DUT CHOCOLATE 2 LBS,6,6,outofstock,instock,True,solo_status
18907,18903,variation,810390028320,ALPHA AMINO 30 SERV. FRUIT PUNCH CELLUCOR,7,6,outofstock,instock,True,stock+/-
19033,19029,variation,860007286919,PROTEINA ISOLATADA DE 2 LBS CINNAMON  CRUNCH CEREAL,6,6,outofstock,instock,True,solo_status
18875,18869,variation,703556204730,L CARNITINA 3500 RED & GREEN IMPULSE,6,6,outofstock,instock,True,solo_status
19089,19081,variation,748927063486,AMINO ENERGY SPARLING AE PEACH BELLINI OPTIMUN NUTRICION,463,422,instock,instock,True,stock+/-
13380,0,simple,810014679426,MULTIVITAMINAS 120 CAPSULAS,3,3,outofstock,instock,True,solo_status
11853,0,simple,817189029032,CREATINA MICRONIZADA MONOHIDRATADA 60SERV. EVOGEN,34,32,instock,instock,True,stock+/-
19408,19402,variation,810121053966,EVP XTREME PEACH RINGS,2,2,outofstock,instock,True,solo_status
13392,0,simple,810014671598,ZING CHELATE 120 CAPSULAS,2,2,outofstock,instock,True,solo_status
20447,20442,variation,842595131727,C4 PERFORMANCE 16OZ ELECTRIC SOUR APPLE,65,59,instock,instock,True,stock+/-
13379,0,simple,810139573739,MILK THISTLE 120 CASULAS,2,2,outofstock,instock,True,solo_status
19803,19800,variation,850060362675,WHEY 100% COOKIES AND CREAN 2LBS NUTREX,80,79,instock,instock,True,stock+/-
19405,19402,variation,810121057254,EVP XTREME N.O CITRUS CANDY-EVOGEN,4,4,outofstock,instock,True,solo_status
19088,19081,variation,748927068269,AMINO ENERGY SPARLING AE BERRY BURST OPTIMUN NUTRICION,386,372,instock,instock,True,stock+/-
13114,0,simple,850026029925,CREATINA MONOHIDRATE 200 SERVING NUTREX,348,347,instock,instock,True,stock+/-
18958,18955,variation,631656716979,MASS TECH -EXTREME 2000- VAINILLA 2000 6 LBS MUSCLETECH,5,4,outofstock,instock,True,stock+/-
19850,19843,variation,748927063646,AMINO ENERGY WILD BERRY 270 G,1,1,outofstock,instock,True,solo_status
19123,19121,variation,850049150651,INT-WHEY-BLEND-COOKIES-CREAM-F L - 5LB (PROTEINA BLEND),4,4,outofstock,instock,True,solo_status
19084,19081,variation,748927062731,AMINO ENERGY RTD SPARLING AE JUCY CHERRY OPTIMUN NUTRICION,361,325,instock,instock,True,stock+/-
19849,19843,variation,748927062113,AMINO ENERGY BLUEBERRY LIMON 270 G,5,5,outofstock,instock,True,solo_status
19432,19430,variation,810121058015,CELL K.E.M PEACH RING,4,4,outofstock,instock,True,solo_status
19206,19205,variation,75016600694,ISO 100 DUNKIN GLAZED DONUT1.34 LBS DYMATIZE,2,2,outofstock,instock,True,solo_status
19757,19744,variation,810121056721,ISOJECT ICE CREAM SANDWICH 1.82 LBS ISOJET EVOGEN,3,3,outofstock,instock,True,solo_status
