id,parent,tipo,sku,nombre,old_stock,new_stock,new_status,old_status,manage,tipo_cambio
18953,18946,variation,829263000028,NITRO UP BLEND 5 LBS - COOKIES & CREAM - MUSCLEOLOGY,6,6,outofstock,instock,True,solo_status
19959,9171,variation,799142775005,AMINO REVOLUTION + ELECTROLITROS COCONUT 30 SERVI-LANDERFIT,2,2,outofstock,instock,True,solo_status
19411,19402,variation,810121053553,EVP XTREME N.O. STRAWERRY LEMONADE-EVOGEN,2,2,outofstock,instock,True,solo_status
20467,20464,variation,842595131291,C4 PERFORMANCE 16OZ HAWAIIAN PINEAPLE,2744,2742,instock,instock,True,stock+/-
8690,0,simple,853237000202,NUTREX LIPO-6 CLA 45CT NUTREX,2,2,outofstock,instock,True,solo_status
21120,21118,variation,608631655271,AMINO ESENCIAL 52 SERV. 520G BERRY ICE TEA IMPULSE,3,3,outofstock,instock,True,solo_status
18187,18186,variation,745560722138,PROLIVE BIO5 VAINILLA DE 5 LB IMPULSE,69,68,instock,instock,True,stock+/-
109,0,simple,745560722022,"GLUTA MAX GLUTAMINA MICRONISADA, 80 SERV. 400G (UNFLAVORED) IMPULSE",10,9,instock,instock,True,stock+/-
8901,0,simple,850049150262,ESSENTIAL-BURNER (QUEMADOR DE GRASA),4,4,outofstock,instock,True,solo_status
21456,0,simple,810069201535,ANGRY SUPLEMENTS CREATINA 300 MG,559,555,instock,instock,True,stock+/-
94,0,simple,745560722213,THERMOBLAST H2 (FAT BURNER) 120 CAPS (QUEMADOR MUJER) IMPULSE,4,4,outofstock,instock,True,solo_status
19294,19289,variation,817189020206,GLYCOJECT DE 2LB WILD BERRY EVOGEN,5,5,outofstock,instock,True,solo_status
19316,19304,variation,817189025386,EVP 3D SOUR WATERMELON- EVOGEN,6,6,outofstock,instock,True,solo_status
19432,19430,variation,810121058015,CELL K.E.M PEACH RING,4,4,outofstock,instock,True,solo_status
11192,0,simple,829263000240,BCCA SUPER 8 MARACUYA 30 SERV - MUSCLEOLOGY,2,2,outofstock,instock,True,solo_status
18952,18946,variation,829263000066,NITRO UP BLEND VAINILLA 5 LBS - MUSCLEOLOGY,5,5,outofstock,instock,True,solo_status
13114,0,simple,850026029925,CREATINA MONOHIDRATE 200 SERVING NUTREX,342,338,instock,instock,True,stock+/-
20445,20442,variation,842595131741,C4 PERFORMANCE 16OZ ATOMIC GRAPE,29,28,instock,instock,True,stock+/-
13375,0,simple,713325974009,DHEA 180 CAPSULAS,4,4,outofstock,instock,True,solo_status
19749,19744,variation,810121056660,ISOJECT CHOCOLATE - 25 SRV EVOGEN,1,1,outofstock,instock,True,solo_status
14413,0,simple,799142775425,BODY RESTORE 60 CAPSULAS- LANDERFIT,25,22,instock,instock,True,stock+/-
20449,20442,variation,842595135558,C4 PERFORMANCE 16OZ TROPICAL TUNDRA FROST,48,46,instock,instock,True,stock+/-
19848,19843,variation,748927069068,AMINO ENERGY TROPICAL SUNRISE 270 G,1,1,outofstock,instock,True,solo_status
18870,18869,variation,703556204751,L-CARNITINA 3500 WATERMELON IMPULSE,5,4,outofstock,instock,True,stock+/-
20466,20464,variation,842595106572,C4 PERFORMANCE ENERGY 16OZ STRAWBERY WATTERMELON ICE,80,79,instock,instock,True,stock+/-
19256,19253,variation,810121057988,AMINO K.E.M JUICY GRAPE-EVOGEN,5,5,outofstock,instock,True,solo_status
11858,0,simple,810121055113,VITAMIN D3 EVOGEN,29,34,instock,instock,True,stock+/-
19188,19183,variation,705016353446,ISO 100 COCOA PEBBLES 5 LBS DYMATIZE,6,6,outofstock,instock,True,solo_status
18913,18910,variation,181030000168,XTEND ORIGINAL 90 SERV. BLUE RASBERRY ICE,6,6,outofstock,instock,True,solo_status
19236,19235,variation,817189028998,ISOJECT COOKIE AND CREAM 4 LBS EVOGEN,2,2,outofstock,instock,True,solo_status
21335,0,simple,817189020510,ISOJET VAINILLA BEAN 1.85 LBS 28 SERVING EVOGEN,16,17,instock,instock,True,stock+/-
9546,0,simple,850046504723,"TRIBULUS 1400, 90 CAPSULAS NUTREX",1,1,outofstock,instock,True,solo_status
19964,19963,variation,612590416675,REDS & GREENS GREEN APPLE 30 SERV- LANDERFIT,27,26,instock,instock,True,stock+/-
13379,0,simple,810139573739,MILK THISTLE 120 CASULAS,2,2,outofstock,instock,True,solo_status
11165,0,simple,829263000189,COLLAGENO ENERGIZADO PEPTIDES AMPD BERRY - MUSCLEOLOGY,3,3,outofstock,instock,True,solo_status
13380,0,simple,810014679426,MULTIVITAMINAS 120 CAPSULAS,3,3,outofstock,instock,True,solo_status
18871,18869,variation,745560722039,L- CARNITINA 3500 MANGO ALEGRE IMPULSE,3,3,outofstock,instock,True,solo_status
13392,0,simple,810014671598,ZING CHELATE 120 CAPSULAS,2,2,outofstock,instock,True,solo_status
19308,19304,variation,810121057971,EVP 3D CITRUS CANDY- EVOGEN,6,6,outofstock,instock,True,solo_status
20477,20464,variation,842595111095,C4 PERFORMANCE ENERGY 16OZ MIDNIGTH CHERRY,64,63,instock,instock,True,stock+/-
19243,19242,variation,817189022750,EVOFUSION VANILLA BEAN ICE CREAM 4.6 LBS EVOGEN,1,1,outofstock,instock,True,solo_status
19263,19253,variation,810121058978,AMINO K.E.M BLACK BERRY LEMONADE- EVOGEN,6,6,outofstock,instock,True,solo_status
9152,0,simple,612590416606,PROTEINA WOMENS CHOCOLATE BROWNIE 2.04 LBS LANDERFIT,1,1,outofstock,instock,True,solo_status
21455,0,simple,650076635219,CREATINA 80 SERVING UNFLAVORED,458,455,instock,instock,True,stock+/-
20473,20464,variation,842595134971,C4 PERFORMANCE ENERGY 16OZ GREEN APPLE JOLLY RANCHER,67,66,instock,instock,True,stock+/-
19757,19744,variation,810121056721,ISOJECT ICE CREAM SANDWICH 1.82 LBS ISOJET EVOGEN,3,3,outofstock,instock,True,solo_status
19312,19304,variation,817189024617,EVP 3D PEACH RINGS-EVOGEN,4,4,outofstock,instock,True,solo_status
18961,18960,variation,631656259957,MAS TECH EXTREME 2000- VAINILLA MILK SHAKE 12 LIBRAS,2,2,outofstock,instock,True,solo_status
18190,18186,variation,745560722145,PROLIVE BIO5 STRAWBERRY ICE CREAN 5 LBS IMPULSE,117,116,instock,instock,True,stock+/-
18865,18861,variation,713101732144,VEGANA ULTRA DE COCO 3 LBS IMPULSE,5,4,outofstock,instock,True,stock+/-
19758,19744,variation,810121056707,ISOJECT OATMEAL COOKIE 1.76 LBS ISOJET EVOGEN,2,2,outofstock,instock,True,solo_status
20470,20464,variation,842595131253,C4 PERFORMANCE 16OZ CHERRY,64,63,instock,instock,True,stock+/-
11830,0,simple,748927023848,CREATINA ON POWDER MICRONISADA,368,367,instock,instock,True,stock+/-
