id,parent,tipo,sku,nombre,old_stock,new_stock,new_status,old_status,manage,tipo_cambio
19793,19790,variation,859400007580,ISOFIT CHOCOLATE SHAKE 70 SERV 5 LBS NUTREX,2,2,outofstock,instock,True,solo_status
11830,0,simple,748927023848,CREATINA ON POWDER MICRONISADA,386,387,instock,instock,True,stock+/-
19236,19235,variation,817189028998,ISOJECT COOKIE AND CREAM 4 LBS EVOGEN,3,2,outofstock,instock,True,stock+/-
20473,20464,variation,842595134971,C4 PERFORMANCE ENERGY 16OZ GREEN APPLE JOLLY RANCHER,82,81,instock,instock,True,stock+/-
18871,18869,variation,745560722039,L- CARNITINA 3500 MANGO ALEGRE IMPULSE,9,8,instock,instock,True,stock+/-
18875,18869,variation,703556204730,L CARNITINA 3500 RED & GREEN IMPULSE,6,6,outofstock,instock,True,solo_status
18961,18960,variation,631656259957,MAS TECH EXTREME 2000- VAINILLA MILK SHAKE 12 LIBRAS,2,2,outofstock,instock,True,solo_status
19257,19253,variation,810121054857,AMINO K.E.M VICTORY PUNCHS- EVOGEN,3,3,outofstock,instock,True,solo_status
21335,0,simple,817189020510,ISOJET VAINILLA BEAN 1.85 LBS 28 SERVING EVOGEN,24,18,instock,instock,True,stock+/-
19056,19055,variation,860008634443,PROTEIN COOKIE CHOCOLATE CHIP,42,36,instock,instock,True,stock+/-
18192,18186,variation,745560722152,PROLIVE BIO5 DE CHOCOLATE 5 LBS IMPULSE,327,250,instock,instock,True,stock+/-
13393,0,simple,811445020405,ZMA PRIMA FORCE ABOLIC MINERAL SUPORT 180 CAPSULAS,2,2,outofstock,instock,True,solo_status
14421,0,simple,612590415852,GLUCOSAMINA 120 CAPSULAS- LANDERFIT,39,41,instock,instock,True,stock+/-
19074,19071,variation,748927066586,PROTEIN SHAKER VAINILLA 325 ML OPTIMUN NUTRICION,640,499,instock,instock,True,stock+/-
20448,20442,variation,842595135534,C4 PERFORMANCE 16OZ FROST BITTEN CITRUS,71,59,instock,instock,True,stock+/-
20469,20464,variation,842595134957,C4 PERFORMANCE ENERGY 16OZ BLUE RASPBERRY JOLLY RANCHER,123,99,instock,instock,True,stock+/-
268,0,simple,853237000745,CREATINA MONOHIDRATADA DRIVE 300G NUTREX,1899,1897,instock,instock,True,stock+/-
