id,parent,tipo,sku,nombre,old_stock,new_stock,new_status,old_status,manage,tipo_cambio
19260,19253,variation,817189025393,AMINO K.E.M TROPIC TUNDER-EVOGEN,11,12,instock,instock,True,stock+/-
11165,0,simple,829263000189,COLLAGENO ENERGIZADO PEPTIDES AMPD BERRY - MUSCLEOLOGY,3,3,outofstock,instock,True,solo_status
18875,18869,variation,703556204730,L CARNITINA 3500 RED & GREEN IMPULSE,6,6,outofstock,instock,True,solo_status
11862,0,simple,850049150613,BETA ALANINE 60 SERVING RAW,8,7,instock,instock,True,stock+/-
20469,20464,variation,842595134957,C4 PERFORMANCE ENERGY 16OZ BLUE RASPBERRY JOLLY RANCHER,95,93,instock,instock,True,stock+/-
19849,19843,variation,748927062113,AMINO ENERGY BLUEBERRY LIMON 270 G,5,5,outofstock,instock,True,solo_status
18193,18186,variation,745560722169,PROLIVE BIO5 CHOCO COCO DE 5 LBS IMPULSE,1,1,outofstock,instock,True,solo_status
19316,19304,variation,817189025386,EVP 3D SOUR WATERMELON- EVOGEN,6,6,outofstock,instock,True,solo_status
18865,18861,variation,713101732144,VEGANA ULTRA DE COCO 3 LBS IMPULSE,5,5,outofstock,instock,True,solo_status
11192,0,simple,829263000240,BCCA SUPER 8 MARACUYA 30 SERV - MUSCLEOLOGY,2,2,outofstock,instock,True,solo_status
19259,19253,variation,817189028523,AMINO K.E.M SOUR CANDY- EVOGEN,6,7,instock,instock,True,stock+/-
19084,19081,variation,748927062731,AMINO ENERGY RTD SPARLING AE JUCY CHERRY OPTIMUN NUTRICION,385,381,instock,instock,True,stock+/-
19023,19004,variation,850057175356,CBUM-ITHOLATE-PROTEIN-VANILLA-OA TMEAL COOKIE - 5LB (ISOLATADA),3,3,outofstock,instock,True,solo_status
19254,19253,variation,817189024549,AMINO K.E.M PATRIOT POP- EVOGEN,9,10,instock,instock,True,stock+/-
19414,19402,variation,817189024587,EVPXTREME SOUR WATERMELON,3,3,outofstock,instock,True,solo_status
19782,19778,variation,859400007559,ISOFIT VAINILLA ICE CREAM 2 LBS. NUTREX,1,1,outofstock,instock,True,solo_status
19256,19253,variation,810121057988,AMINO K.E.M JUICY GRAPE-EVOGEN,4,5,outofstock,instock,True,stock+/-
19009,19008,variation,612590416668,PREMIUN WHEY VAINILLA 26 SERVING- LANDERFIT,4,4,outofstock,instock,True,solo_status
21120,21118,variation,608631655271,AMINO ESENCIAL 52 SERV. 520G BERRY ICE TEA IMPULSE,6,6,outofstock,instock,True,solo_status
20476,20464,variation,842595133608,C4 PERFORMANCE ENERGY 16OZ HAWAIIAN PUNCH TROPIC JUICE,73,71,instock,instock,True,stock+/-
20385,19183,variation,705016353217,ISO 100 VAINILLA 5 LBS DYMATIZE,105,165,instock,instock,True,stock+/-
14413,0,simple,799142775425,BODY RESTORE 60 CAPSULAS- LANDERFIT,24,25,instock,instock,True,stock+/-
13392,0,simple,810014671598,ZING CHELATE 120 CAPSULAS,2,2,outofstock,instock,True,solo_status
19236,19235,variation,817189028998,ISOJECT COOKIE AND CREAM 4 LBS EVOGEN,2,2,outofstock,instock,True,solo_status
19085,19081,variation,748927060607,AMINO ENERGY RTD SPARLING AE JUCY STRAWERRY OPTIMUN NUTRICION,87,85,instock,instock,True,stock+/-
19755,19744,variation,810121056714,ISOJECT CHURRO 1.71 LBS ISOJET EVOGEN,2,2,outofstock,instock,True,solo_status
19827,19826,variation,748927060133,GOLD STANDAR WHEY VAINILLA ICE CREAM 1.5 LBS 22 SERVING,2,2,outofstock,instock,True,solo_status
19407,19402,variation,810121054000,EVP EXTREME N.O. VICTORY PUNCH-EVOGEN,3,2,outofstock,instock,True,stock+/-
19310,19304,variation,810121053997,EVP 3D VICTORY PUNCH- EVOGEN,6,6,outofstock,instock,True,solo_status
19431,19430,variation,7503029523005,CELL K.E.M PR V.2 TROPIC THUNDER -EVOGEN,15,16,instock,instock,True,stock+/-
13380,0,simple,810014679426,MULTIVITAMINAS 120 CAPSULAS,3,3,outofstock,instock,True,solo_status
20446,20442,variation,842595135541,C4 PERFORMANCE CHERRY BOMB FROST,37,36,instock,instock,True,stock+/-
19412,19402,variation,817189028240,EVP XTREME N.O. BLUEBERRY APPLE-EVOGEN,2,3,outofstock,instock,True,stock+/-
18953,18946,variation,829263000028,NITRO UP BLEND 5 LBS - COOKIES & CREAM - MUSCLEOLOGY,6,6,outofstock,instock,True,solo_status
11248,0,simple,850030689016,ASHWAGANDHA KSM-66 REVIVE,19,18,instock,instock,True,stock+/-
